IMDB_ID,Title,Year,Release_Date,Runtime,UrlPoster,Genres,Rating,Rated,Votes
tt0082818,Nightmare,1981,19811023,97 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMWY2NWFiNWEtMTY5Yi00MGU2LWJkOTYtMDUzNmUxNWIyZTNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1.jpg,Horror,5.8,UNRATED,2238
tt0082842,Olsen-banden over alle bjerge!,1981,19811226,100 min,https://images-na.ssl-images-amazon.com/images/M/MV5BZTE2OGVjOGUtNjJjYy00MDcwLTk0ODQtNGVjMjQ5MDQzOWI5XkEyXkFqcGdeQXVyNDM0OTkxMzI@._V1.jpg,Comedy|Crime,6.9,NOT RATED,1061
tt0082843,Olsen-bandens flugt - over plankeværket,1981,19811016,100 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNzIyOGQwNDgtMzExNi00MzBlLTljOTQtNjFmOTZlNjBhYTYyXkEyXkFqcGdeQXVyNDM0OTkxMzI@._V1.jpg,Comedy|Crime,6.8,NOT RATED,971
tt0082924,Super Fuzz,1980,19811002,97 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5OTIzNjY2OF5BMl5BanBnXkFtZTcwNzMxMTU0MQ@@._V1.jpg,Action|Comedy|Fantasy|Sci-Fi,6.3,PG,5177
tt0082971,Raiders of the Lost Ark,1981,19810612,115 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0ODEzMTc1Nl5BMl5BanBnXkFtZTcwODM2MjAxNA@@._V1.jpg,Action|Adventure,8.5,PG,700022
tt0083062,Shaolin contre Wu Tong,1983,19851023,87 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNzgyNjI2NTk5N15BMl5BanBnXkFtZTcwNzkwMzcxMQ@@._V1.jpg,Action,7.3,NULL,632
tt0083109,The Cabbage Soup,1981,19811202,98 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwNjMzNzM5MV5BMl5BanBnXkFtZTcwNTAyOTgxMQ@@._V1.jpg,Comedy|Sci-Fi,6.5,NULL,5546
tt0083111,Southern Comfort,1981,19810925,106 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMWFiNGJhN2UtNWY0My00ZWFlLTk2NzMtZTg5OTI5ZThjYWVhXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1.jpg,Action|Thriller,7.2,R,12570
tt0083296,Terreur à l'hôpital central,1982,19820528,103 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMGRiNzY1NTEtZjAxYy00M2U2LThiZTEtOGQ0NWU0NTljYTY0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1.jpg,Horror|Thriller,5.5,R,2644
tt0083449,The Missionary,1982,19821105,90 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1ODE0MDQzN15BMl5BanBnXkFtZTcwNjI3NDYxMQ@@._V1.jpg,Comedy,6.2,R,1719
tt0083628,The Beach Girls,1982,19830127,91 min,https://images-na.ssl-images-amazon.com/images/M/MV5BY2M2MGEzNzAtMTU1Mi00ZDFhLThhYTctODBmN2YzZWVhZjY2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1.jpg,Comedy,5.1,R,998
tt0083658,Blade Runner,1982,19820625,117 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNzQzMzJhZTEtOWM4NS00MTdhLTg0YjgtMjM4MDRkZjUwZDBlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1.jpg,Sci-Fi|Thriller,8.2,R,489361
tt0083700,Buenas noches señor monstruo,1982,19821218,82 min,https://images-na.ssl-images-amazon.com/images/M/MV5BZmVhMjE5N2QtNGI1Ni00OGM1LThiMmItOTA3M2FhNjVjNzQ2XkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1.jpg,Comedy|Family|Fantasy|Musical,4.3,NULL,105
tt0083934,Ferocious Female Freedom Fighters,1982,1987,93 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyNTQ1MTAwNl5BMl5BanBnXkFtZTcwODQ0NjgxMQ@@._V1.jpg,Action|Comedy,5.6,R,177
tt0083996,The Troops & Troop-ettes,1982,19821006,102 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3MzY2MTE1M15BMl5BanBnXkFtZTcwODg1MDUxMQ@@._V1.jpg,Comedy|Crime,6.1,TOUS PUBLICS,5088
tt0084070,Hey Good Lookin',1982,19821001,76 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3OTQ0NDAxMV5BMl5BanBnXkFtZTcwMjA1NjcxMQ@@._V1.jpg,Animation|Comedy|Drama|Romance,6.4,R,563
tt0084248,Nomad,1982,19821126,96 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjM2OTA2NjI4NV5BMl5BanBnXkFtZTgwODk1MzY3MjE@._V1.jpg,Drama|Romance|Thriller,7.0,NULL,167
tt0084301,Mar brava,1983,19830816,92 min,https://images-na.ssl-images-amazon.com/images/M/MV5BOWEwNTYwYjktNjRhYS00MTk3LWExOWEtYjk1MjdmNDUyNGFiXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1.jpg,Drama|Fantasy,5.8,NULL,6
tt0084315,Les maîtres du temps,1982,19820324,78 min,https://images-na.ssl-images-amazon.com/images/M/MV5BZGEyNDljMjQtZGI0Ni00ZWM0LWI5NjktMjNiMmI1YmZiOTIxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1.jpg,Adventure|Animation|Sci-Fi,7.5,NULL,4018
tt0084488,Permanent Vacation,1980,19860726,75 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNjI2Nzk0NTM1OV5BMl5BanBnXkFtZTYwMDU2Mjg5._V1.jpg,Comedy|Drama,6.4,NULL,6178
tt0084532,Love Sickness,1982,19820731,183 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0NTExMjU1N15BMl5BanBnXkFtZTcwMjY0NzcxMQ@@._V1.jpg,Drama|Musical|Romance,7.2,NULL,631
tt0084570,Rascals and Robbers: The Secret Adventures of Tom Sawyer and Huck Finn,1982,19820227,120 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzOTE4Nzc0MV5BMl5BanBnXkFtZTcwNjk0MzYxMQ@@._V1.jpg,Adventure|Family,6.9,NULL,68
tt0084818,Trandafirul galben,1982,19820531,102 min,https://images-na.ssl-images-amazon.com/images/M/MV5BODE1MDc4YWQtOWNmMi00YmY4LWJiNTItMDM2ZTIwMzIxMjZhXkEyXkFqcGdeQXVyMTM3OTE2Mzg@._V1.jpg,Action|History,7.6,NULL,362
tt0084827,TRON,1982,19820709,96 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0OTM4ODM2MF5BMl5BanBnXkFtZTgwMTI0NDIxMDE@._V1.jpg,Action|Adventure|Sci-Fi,6.8,PG,97388
tt0084899,White Dog,1982,19820707,90 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxMDI1MjkyNF5BMl5BanBnXkFtZTcwNTQxNjM0Mg@@._V1.jpg,Drama,7.1,PG,6699
tt0084921,Five Element Ninjas,1982,19820421,107 min,https://images-na.ssl-images-amazon.com/images/M/MV5BN2UyZjE1YjEtNTkxNy00ZjFhLWI1MDQtNzk3NGM2ZDgwZWNiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1.jpg,Action|Drama,7.5,R,1497
tt0084931,Yes Giorgio,1982,19820924,110 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxNDgzOTE0NF5BMl5BanBnXkFtZTYwODI3Mzk5._V1.jpg,Comedy|Musical,4.2,PG,473
tt0085127,Project A,1983,19880323,105 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0MTE1NDgzM15BMl5BanBnXkFtZTcwMDgxODUyMQ@@._V1.jpg,Action|Comedy,7.4,PG-13,11380
tt0085208,Baby It's You,1983,19830304,105 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1MTkzMjY4N15BMl5BanBnXkFtZTcwODUyNDgxMQ@@._V1.jpg,Comedy|Drama|Romance,6.4,R,1448
tt0085255,Blue Thunder,1983,19830513,109 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMmVmNWIzNWQtYmMwOC00MTc1LTkxN2UtNzhlYjg5YjZjMzA4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1.jpg,Action|Crime|Drama|Sci-Fi|Thriller,6.3,R,13086
tt0085297,Carmen,1983,19830824,102 min,https://images-na.ssl-images-amazon.com/images/M/MV5BZDg1OGMwYjYtMGQ1MS00NzY5LWIxZGEtZTM5YzBkYTQwMjE4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1.jpg,Drama|Music|Romance,7.7,R,2375
tt0085333,Christine,1983,19831209,110 min,https://images-na.ssl-images-amazon.com/images/M/MV5BZThhNDQxNzAtOTYzZC00MzZkLWI2YjItOTE2ZjliZDY3NTFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1.jpg,Horror,6.6,R,53056
tt0085354,The ComDads,1983,19840301,92 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzMTE0ODk5Ml5BMl5BanBnXkFtZTYwOTgzMDg4._V1.jpg,Comedy|Crime,7.0,PG,3988
tt0085360,La course vers le pôle,1983,19831213,100 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNmMwMzk3NGYtMzQ2ZC00YTk1LTljOTktZTMyNmJiZDM3ZDQzXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1.jpg,Adventure|Drama|History,6.3,NULL,66
tt0085384,Curse of the Pink Panther,1983,19830812,109 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4OTE5MjYyNF5BMl5BanBnXkFtZTcwNzY2MTMyNA@@._V1.jpg,Comedy|Crime|Mystery,4.3,PG,4481
tt0085412,Deal of the Century,1983,19831104,99 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwNDgyNjcwMl5BMl5BanBnXkFtZTcwOTMwNjIzMQ@@._V1.jpg,Comedy|Crime,4.5,PG,3079
tt0085679,High School U.S.A.,1983,19831016,96 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5ODYwOTk4OF5BMl5BanBnXkFtZTcwOTE3MTAwMQ@@._V1.jpg,Comedy,5.6,NULL,859
tt0085846,Lies,1985,19850810,100 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5NjkyNjQ5Ml5BMl5BanBnXkFtZTcwODc0NTAzMQ@@._V1.jpg,Drama|Thriller,6.2,R,145
tt0085862,Lone Wolf McQuade,1983,19830415,107 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2NDE1NDY5OF5BMl5BanBnXkFtZTcwODI3NDk0NA@@._V1.jpg,Action|Crime|Drama|Romance|Thriller|Western,6.3,PG,8385
tt0085947,Misterele Bucurestilor,1983,19841109,97 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjVlMTI0NWYtOTE4Zi00ZmQ5LTg4OTYtNjQ4ODYwMDBlYzRmXkEyXkFqcGdeQXVyMTM3OTE2Mzg@._V1.jpg,Action|History,7.3,NULL,202
tt0086104,El pico,1983,19831004,105 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMDZmMTAyZDgtMDc1ZC00NWQ3LTk1ZWUtOGEyNGQ4NmM4NDFlXkEyXkFqcGdeQXVyMTAxMDQ0ODk@._V1.jpg,Drama,6.8,NULL,474
tt0086113,Teddy la mort en peluche,1981,19811023,96 min,https://images-na.ssl-images-amazon.com/images/M/MV5BM2QzODQwYTItYjlhYi00NzBmLWI4ODUtODYwNDI5NDhiYTdhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1.jpg,Horror|Mystery,6.0,R,1547
tt0086128,Policewoman Centerfold,1983,19831017,100 min,https://images-na.ssl-images-amazon.com/images/M/MV5BY2JmNjIyNTAtNGMyMC00NTA4LWJlNWQtNTVlZWNiMGE3ZTJiXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1.jpg,Drama,5.2,NULL,69
tt0086443,Timerider: The Adventure of Lyle Swann,1982,19821211,94 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNjgxNjEwODMyNl5BMl5BanBnXkFtZTcwNTMxMTM4NA@@._V1.jpg,Action|Adventure|Sci-Fi|Western,5.4,PG,1594
tt0086445,Tin Man,1983,NULL,89 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMDQxYmViN2EtNzJmYi00ZDQzLTllNmMtYmQ0NGE1YjcyN2Q3XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1.jpg,Drama,6.0,PG,73
tt0086461,Tough Enough,1983,19830325,106 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwNjE1MzY5OV5BMl5BanBnXkFtZTcwODk3NTQ4Mw@@._V1.jpg,Action|Drama|Romance|Sport,5.5,PG,626
tt0086525,Valley Girl,1983,19830429,99 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4NzI5OTgyMV5BMl5BanBnXkFtZTgwODgwNjU1MDE@._V1.jpg,Comedy|Romance,6.3,R,10483
tt0086567,WarGames,1983,19830603,114 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyMTE3OTk3NF5BMl5BanBnXkFtZTcwOTkwNDc3NA@@._V1.jpg,Sci-Fi|Thriller,7.1,PG,74699
tt0086617,L'année de tous les dangers,1982,19830218,115 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNmE3MjM4MGMtYmZiMi00MzU4LTk1YWMtMjI1YmRmNDc2MjdlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1.jpg,Drama|Romance|War,7.2,PG,16121
tt0086619,Yentl,1983,19840106,128 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0MzQ3NTU2MV5BMl5BanBnXkFtZTcwNjYxMzk3NA@@._V1.jpg,Drama|Musical|Romance,6.6,PG,9890
tt0086655,One Deadly Summer,1983,19830511,133 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4NDExMjQxNV5BMl5BanBnXkFtZTcwNTMyNTc0Mw@@._V1.jpg,Drama|Mystery,7.4,R,3358
tt0086837,2010: The Year We Make Contact,1984,19841207,116 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzOTk4NTcyOV5BMl5BanBnXkFtZTgwOTE4NjkzMTE@._V1.jpg,Adventure|Mystery|Sci-Fi|Thriller,6.8,PG,42722
tt0086911,Le principe de l'Arche de Noé,1984,19840224,100 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MDYxNzExMV5BMl5BanBnXkFtZTcwOTA2MzMyMQ@@._V1.jpg,Sci-Fi,5.0,NULL,718
tt0086971,The Black Room,1982,198403,88 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3NTUyMzU4NF5BMl5BanBnXkFtZTcwNjM5OTUzMQ@@._V1.jpg,Horror|Thriller,5.0,R,234
tt0087003,Broadway Danny Rose,1984,19840127,84 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwMDQ4MjMwNF5BMl5BanBnXkFtZTcwNTM4OTYwNA@@._V1.jpg,Comedy,7.5,PG,19532
tt0087096,Crackers,1984,19840217,91 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3ODEyNzUxNF5BMl5BanBnXkFtZTcwMjUwMzk1Mw@@._V1.jpg,Adventure|Comedy|Crime|Thriller,5.1,PG,976
tt0087130,Def-Con 4,1985,19850315,88 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1MzA0NTM1Ml5BMl5BanBnXkFtZTcwMDQ5NDUyMQ@@._V1.jpg,Action|Sci-Fi,4.3,R,1411
tt0087229,Exterminator 2,1984,19840914,89 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMWE1MGIyODItYzI3MC00Y2MzLWE4MjItZTE0MWQyOWNjYTE4XkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1.jpg,Action|Crime|Drama|Thriller,3.9,R,1465
tt0087231,The Falcon and the Snowman,1985,19850208,131 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNjM4NTI0MjUzNV5BMl5BanBnXkFtZTcwMTMzNzYzNA@@._V1.jpg,Biography|Crime|Drama|Thriller,6.8,R,8642
tt0087246,Favourites of the Moon,1984,19850208,101 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NzMzODMyNl5BMl5BanBnXkFtZTcwODcyMjc5MQ@@._V1.jpg,Crime|Drama,7.3,NULL,506
tt0087414,The Hit,1984,19850308,98 min,https://images-na.ssl-images-amazon.com/images/M/MV5BY2MyZDZiYzItNWVkMC00NGE0LWFlZjQtMTU3NjMzMGY4YzA3XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1.jpg,Crime|Drama|Thriller,7.1,R,5624
tt0087469,Indiana Jones and the Temple of Doom,1984,19840523,118 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyNzI4OTA5OV5BMl5BanBnXkFtZTcwMDQ2MjAxNA@@._V1.jpg,Action|Adventure,76,PG,349 523
tt0087520,The Twin,1984,19841010,104 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0MDY4MjYzOF5BMl5BanBnXkFtZTcwOTU5MDQyMg@@._V1.jpg,Comedy,6.1,NULL,729
tt0087578,Soif de justice,1984,19840817,100 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5NTMzNTAzNV5BMl5BanBnXkFtZTcwMDkwNzYxMQ@@._V1.jpg,Action|Comedy|Crime|Romance,7.2,TV-14,8593
tt0087597,The Last Starfighter,1984,19840713,101 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMzM0ZjJjODYtOGM2ZC00YmExLThhODgtNzY4NTg2OWM4ZGQ4XkEyXkFqcGdeQXVyNjExODE1MDc@._V1.jpg,Action|Adventure|Sci-Fi,6.7,PG,30438
tt0087639,The Lost Honor of Kathryn Beck,1984,19840124,96 min,https://images-na.ssl-images-amazon.com/images/M/MV5BM2U3MTUxYTItODRiMC00OWRkLWEzNzYtNTQ2ODAxNjZmMmVjXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1.jpg,Drama,6.5,NULL,67
tt0087731,Give the Devil His Due,1985,19851001,95 min,https://images-na.ssl-images-amazon.com/images/M/MV5BZTEzYWUxNzYtOGExMi00ZmQzLThhYzUtNTI0YmQwNzEyNmY5XkEyXkFqcGdeQXVyMjIxMzMyMQ@@._V1.jpg,Adventure|Comedy|Family|Fantasy|Romance,8.4,NULL,726
tt0087749,Agatha Christie's Miss Marple: The Moving Finger,1985–,19850221,102 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyNTExMzEwOF5BMl5BanBnXkFtZTcwMTg1NDkxMQ@@._V1.jpg,Crime|Drama|Mystery,7.6,NULL,1044
tt0087755,The Muppets Take Manhattan,1984,19840713,94 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNmFiYTU2YjEtNjcxNy00MzViLTljMGEtNWI4OTU0ZTRhZTM1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDIwODAwNzg@._V1.jpg,Adventure|Comedy|Drama|Family|Musical|Romance,6.9,G,15871
tt0087774,Nadia,1984,19840611,100 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2NDY0MDEyNV5BMl5BanBnXkFtZTcwMzM1OTQ0MQ@@._V1.jpg,Drama|Sport,7.4,NULL,448
tt0087884,Paris Texas,1984,19840919,147 min,https://images-na.ssl-images-amazon.com/images/M/MV5BM2RjMmU3ZWItYzBlMy00ZmJkLWE5YzgtNTVkODdhOWM3NGZhXkEyXkFqcGdeQXVyNDA5Mjg5MjA@._V1.jpg,Drama,8.1,R,53936
tt0087913,El pico 2,1984,19841109,120 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMGQzZTQ5YmQtYmE1MS00ZDE1LWIyMjUtNmZlNDkwYzAwODg5XkEyXkFqcGdeQXVyMTAxMDQ0ODk@._V1.jpg,Drama,6.2,NULL,234
tt0087991,La reina del mate,1985,19850419,87 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMzcwNTM1ZTgtZDQ0Ny00ZmViLTg0MDgtM2I4NjZjN2IzYzA5XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1.jpg,Drama,6.3,NULL,18
tt0088007,The River,1984,19850111,124 min,https://images-na.ssl-images-amazon.com/images/M/MV5BZDVhYjg5OGEtYjZkZS00YjBmLTljMzItOWMxMmQ4N2YwNjliXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1.jpg,Drama,6.3,PG-13,5155
tt0088128,Sixteen Candles,1984,19840504,93 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzNTkxMTkxMl5BMl5BanBnXkFtZTgwMjE3NjkzMTE@._V1.jpg,Comedy|Romance,7.2,PG,79290
tt0088167,Les spécialistes,1985,19850313,94 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMzY2NDE0Njk3OF5BMl5BanBnXkFtZTcwMDk5MzAyMQ@@._V1.jpg,Adventure|Crime,6.4,NULL,743
tt0088172,Starman,1984,19841214,115 min,https://images-na.ssl-images-amazon.com/images/M/MV5BODg5ODI0NzM5M15BMl5BanBnXkFtZTgwNDk5MjQxMDE@._V1.jpg,Romance|Sci-Fi,7.0,PG,34702
tt0088247,The Terminator,1984,19841026,107 min,https://images-na.ssl-images-amazon.com/images/M/MV5BODE1MDczNTUxOV5BMl5BanBnXkFtZTcwMTA0NDQyNA@@._V1.jpg,Action|Sci-Fi,8.0,R,634387
tt0088323,The NeverEnding Story,1984,19840720,102 min,https://images-na.ssl-images-amazon.com/images/M/MV5BNzA1NDM0ZTEtZGI2NC00ZTliLThmMWUtYTg4Y2ZmYzEyNzMyL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1.jpg,Adventure|Drama|Family|Fantasy,7.4,PG,105199
tt0088326,Unfaithfully Yours,1984,19840210,96 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMTExMTA1OV5BMl5BanBnXkFtZTcwODg0OTgyMQ@@._V1.jpg,Comedy|Music|Romance,6.0,PG,2072
tt0088447,Le testament du professeur Dowell,1985,198502,91 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1NzU4OTc1N15BMl5BanBnXkFtZTcwNDAwMjk2MQ@@._V1.jpg,Drama|Sci-Fi,5.9,NULL,185
tt0088463,À nous les garçons,1985,19850109,102 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxMDU3ODkwNF5BMl5BanBnXkFtZTcwMzYyNzMzMg@@._V1.jpg,Comedy,4.5,NULL,129
tt0088687,Aitbaar,1985,NULL,133 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1ODk0MDA0OF5BMl5BanBnXkFtZTgwMDc5NTA4MzE@._V1.jpg,Action|Thriller,6.8,NULL,106
tt0088763,Back to the Future,1985,19850703,116 min,https://images-na.ssl-images-amazon.com/images/M/MV5BZmU0M2Y1OGUtZjIxNi00ZjBkLTg1MjgtOWIyNThiZWIwYjRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1.jpg,Adventure|Comedy|Sci-Fi,85,PG,782 575
tt0088813,Black Arrow,1985,19850106,90 min,https://images-na.ssl-images-amazon.com/images/M/MV5BOWQyMjU5MDMtMTZlMC00MTBiLWI3YjEtYzBhZmRkYTcyNjNlXkEyXkFqcGdeQXVyNTI2Njg2OTI@._V1.jpg,Adventure|History,7.8,NULL,414
tt0088831,The Blue Yonder,1985,19851117,92 min,https://images-na.ssl-images-amazon.com/images/M/MV5BYzA3NWM1MWYtYWI5MC00YzVjLThjMDQtZWE5NGFjYzk5M2JhXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1.jpg,Adventure|Sci-Fi|Sport,7.0,NULL,221
tt0088847,The Breakfast Club,1985,19850215,97 min,https://images-na.ssl-images-amazon.com/images/M/MV5BOTM5N2ZmZTMtNjlmOS00YzlkLTk3YjEtNTU1ZmQ5OTdhODZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1.jpg,Comedy|Drama,7.9,R,273377
tt0088887,Caso cerrado,1985,19850930,115 min,https://images-na.ssl-images-amazon.com/images/M/MV5BOTg3Y2ZhZTQtZTI4NC00ZmM1LTkyYjUtNzNlOWU1ZjhkNjFlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1.jpg,Drama,5.4,NULL,24
tt0088938,Colierul de turcoaze,1986,19860303,92 min,https://images-na.ssl-images-amazon.com/images/M/MV5BZDlhNGQ3MDYtY2JlZC00MjAzLTk4OTctYzRkYTAwZTVhZmZmXkEyXkFqcGdeQXVyMTM3OTE2Mzg@._V1.jpg,Action|Adventure|History,7.4,NULL,221
tt0088939,The Color Purple,1985,19860207,154 min,https://images-na.ssl-images-amazon.com/images/M/MV5BZDRkOWQ5NGUtYTVmOS00ZjNhLWEwODgtOGI2MmUxNTBkMjU0XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1.jpg,Drama,7.8,PG-13,63692
tt0089038,Don't Open Till Christmas,1984,19841221,86 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTljMjAxMzYtMzAxZC00MmViLTljYmEtMzdhYzVlNjUwNzlhXkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1.jpg,Horror|Mystery,4.0,R,1158
tt0089163,Les plaisirs interdits,1984,19850430,91 min,https://images-na.ssl-images-amazon.com/images/M/MV5BYWQ0NmQ2OTktYjU2OS00N2I3LWIwZjMtZDBhM2FlNDMyZDNkXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1.jpg,Drama,4.9,16,214
tt0089251,À seize ans dans l'enfer d'Amsterdam,1984,19841102,84 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2MDYzMzQ2NF5BMl5BanBnXkFtZTcwOTAzODgyMw@@._V1.jpg,Drama,4.9,16,149
tt0089268,Hell Squad,1986,19860101,87 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0NTA2Mjc1MV5BMl5BanBnXkFtZTcwODM3MzYxMQ@@._V1.jpg,Action,3.6,R,180
tt0089343,Insignificance,1985,19850802,110 min,https://images-na.ssl-images-amazon.com/images/M/MV5BM2MwNTkxNzAtMDcwMy00YjYzLTg4YjItZTY3NTVjNzg2ZmE4XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1.jpg,Comedy|Drama,6.8,R,2478
tt0089559,Masca de argint,1985,19850522,119 min,https://images-na.ssl-images-amazon.com/images/M/MV5BYzdiZjkxNDMtYTg3ZS00ODZlLWExMDEtYTE2NDBlZGRhMDE1XkEyXkFqcGdeQXVyMTM3OTE2Mzg@._V1.jpg,Action|History,7.4,NULL,212
tt0089560,Mask,1985,19850322,120 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxOTgzNTg0Nl5BMl5BanBnXkFtZTgwOTYyMzcxMTE@._V1.jpg,Biography|Drama,7.2,PG-13,21417
tt0089562,Massacre in Dinosaur Valley,1985,19860723,88 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2MjAzNjc0MV5BMl5BanBnXkFtZTcwNDkyMjgyMQ@@._V1.jpg,Action|Adventure|Horror,5.2,UNRATED,1027
tt0089685,Night Magic,1985,19851218,95 min,https://images-na.ssl-images-amazon.com/images/M/MV5BYmUyNWFkNzQtYmI5MS00NmYzLWI1MjktMzNkODk0YWNiYzZmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUyMjUzMw@@._V1.jpg,Fantasy|Musical,6.4,NULL,27
tt0089746,The Funeral,1984,19870316,124 min,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyNzc2MzUyNV5BMl5BanBnXkFtZTcwNTI2ODAyMQ@@._V1.jpg,Comedy,7.1,NULL,796
